date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,contCmd_AbortMigration:02759,contCmd_AddCombGroup:04264,contCmd_EndMigration:02787,contCmd_RemCombIntern:02339,contCmd_SetCombState:02697,contCmd_StartMigration:02731,contCombMngr_UpdateAllCombFirstAccess:00713,contCombMngr_UpdateAllCombFirstAccess:00724,contNet_DisconnectedNotif:01678,contNet_OscillationNotif:01786,contTgt_ConnectedNotif:00845,contTgt_DisconnectedNotif:00896,contTgt_SendDegradeRequest:00953,contTgt_SendDegradeRequest:00982,ioh_NewRequest:05796,ioh_NewRequest:06219,ioh_NewRequest:06481,netMsgSndSync_Wait:00305,netPath_IsKaNeeded:01858,netPath_RcvLoop_CK:01308,netPath_RcvLoop_CK:01329,netPath_RcvLoop_CK:01359,phyComb_CleanToothList:03791,phy_FreeComb:00523,raidComb_CheckDegradePermit:01795,raidComb_EndMigrateInter:03439,raidComb_GetRemoteDrl:01651,raidComb_GetRemoteDrl:01669,raidComb_Init:00462,raidComb_ResetRemoteDrl:09431,raidComb_SendMdmCombState:00920,raidComb_SendMdmCombState:00944,raidComb_SendMdmCombState:01028,raidComb_SendMdmCombState:01053,raidComb_SendSyncedCleanToothListToSec:10914,raidComb_SetCombState:01195,raidComb_SetPriTgtGenNum:02809,raidComb_ShouldTryAgain:06987,raidComb_UpdateWriteError:01874,raidComb_WaitForRemoteResponse:06389,raidComb_WaitForRemoteResponse:06418,raidMigrate_Start:00425,raidRebuild_Start:00389,raidRebuild_Start:00823,raidRebuild_Start:00982,,IO_LONG_30,REMOTE_IS_UNREACHABLE,Latency_172.18.158.42,IO_LONG_120,IO_SUBMIT_EXCEEDED_LIMIT,SCHEDULER_STUCK,ASYNC_IO_CK_EXCEEDED_LIMIT,IO_LONG_60,RPC_SEND_LINGERED_5SEC,MDM_IS_UNREACHABLE,WRITE_KA_CAUSED_DISCONNECT,SND_ERR_NOT_CONNECTED,IO_TIMEDOUT,RCV_MSG_RPC_NOT_FOUND,RPC_LINGERED_3SEC,CONNECTION_DOWN,IO_LONG_15,RCV_SOCK_IO_ERR,KA_CAUSED_DISCONNECT,NET_CHAN_REJECTED_MSG,RCV_ERR,IO_LONG_1,CON_SND_MSG_ABORTED,IO_LONG_5,RPC_TIMED_OUT,SND_ERR,DROPPED_REQUESTS,RPC_LINGERED_1SEC,NET_CHAN_ESTABLISH_ERROR,Latency_172.16.158.32,SOCKET_DOWN,RCV_TIMEOUT,NET_CHAN_UPDATED,MESSAGE_PEER_ID_MISMATCH,SND_TIMEOUT,NET_CON_CK_EXCEEDED_LIMIT,SND_SOCK_IO_ERR,IO_RETRY_10,SOCKET_CK_EXCEEDED_LIMIT,MALLOC_FAILED,dev_sda_tps,dev_sda_rd_sec,dev_sda_wr_sec,dev_sda_avgrq-sz,dev_sda_avgqu-sz,dev_sda_await,dev_sda_svctm,dev_sda_util-percent,dev_sdb_tps,dev_sdb_rd_sec,dev_sdb_wr_sec,dev_sdb_avgrq-sz,dev_sdb_avgqu-sz,dev_sdb_await,dev_sdb_svctm,dev_sdb_util-percent,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_avgqu-sz,dev_sdc_await,dev_sdc_svctm,dev_sdc_util-percent,dev_sdd_tps,dev_sdd_rd_sec,dev_sdd_wr_sec,dev_sdd_avgrq-sz,dev_sdd_avgqu-sz,dev_sdd_await,dev_sdd_svctm,dev_sdd_util-percent,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sde_util-percent,dev_sdh_tps,dev_sdh_rd_sec,dev_sdh_wr_sec,dev_sdh_avgrq-sz,dev_sdh_avgqu-sz,dev_sdh_await,dev_sdh_svctm,dev_sdh_util-percent,dev_sdg_tps,dev_sdg_rd_sec,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_avgqu-sz,dev_sdg_await,dev_sdg_svctm,dev_sdg_util-percent,dev_sdj_tps,dev_sdj_rd_sec,dev_sdj_wr_sec,dev_sdj_avgrq-sz,dev_sdj_avgqu-sz,dev_sdj_await,dev_sdj_svctm,dev_sdj_util-percent,dev_sdi_tps,dev_sdi_rd_sec,dev_sdi_wr_sec,dev_sdi_avgrq-sz,dev_sdi_avgqu-sz,dev_sdi_await,dev_sdi_svctm,dev_sdi_util-percent,dev_sdf_tps,dev_sdf_rd_sec,dev_sdf_wr_sec,dev_sdf_avgrq-sz,dev_sdf_avgqu-sz,dev_sdf_await,dev_sdf_svctm,dev_sdf_util-percent,dev_sdk_tps,dev_sdk_rd_sec,dev_sdk_wr_sec,dev_sdk_avgrq-sz,dev_sdk_avgqu-sz,dev_sdk_await,dev_sdk_svctm,dev_sdk_util-percent,memfree,memused,memused-percent,buffers,cached,commit,commit-percent,active,inactive,dirty,cpu_all_usr,cpu_all_nice,cpu_all_sys,cpu_all_iowait,cpu_all_steal,cpu_all_irq,cpu_all_soft,cpu_all_guest,cpu_all_gnice,cpu_all_idle,iface_enp2s0f0_rxpck,iface_enp2s0f0_txpck,iface_enp2s0f0_rxkB,iface_enp2s0f0_txkB,iface_enp2s0f0_rxcmp,iface_enp2s0f0_txcmp,iface_enp2s0f0_rxmcst,iface_enp2s0f1_rxpck,iface_enp2s0f1_txpck,iface_enp2s0f1_rxkB,iface_enp2s0f1_txkB,iface_enp2s0f1_rxcmp,iface_enp2s0f1_txcmp,iface_enp2s0f1_rxmcst,iface_enp2s0f2_rxpck,iface_enp2s0f2_txpck,iface_enp2s0f2_rxkB,iface_enp2s0f2_txkB,iface_enp2s0f2_rxcmp,iface_enp2s0f2_txcmp,iface_enp2s0f2_rxmcst,iface_enp2s0f3_rxpck,iface_enp2s0f3_txpck,iface_enp2s0f3_rxkB,iface_enp2s0f3_txkB,iface_enp2s0f3_rxcmp,iface_enp2s0f3_txcmp,iface_enp2s0f3_rxmcst,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f0_rxcmp,iface_enp6s0f0_txcmp,iface_enp6s0f0_rxmcst,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp6s0f1_rxcmp,iface_enp6s0f1_txcmp,iface_enp6s0f1_rxmcst,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f0_rxcmp,iface_enp131s0f0_txcmp,iface_enp131s0f0_rxmcst,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB,iface_enp131s0f1_rxcmp,iface_enp131s0f1_txcmp,iface_enp131s0f1_rxmcst
10/04 17:11:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,377252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,50291,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,16284.0,25236.0,321.86,4.22,33.67,6.16,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,15314.0,20102.0,300.14,2.59,22.23,6.17,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,14298.0,33088.0,299.91,4.99,29.41,5.72,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62800188,2794000,4.26,103492,699432,1324868,1.99,1098032,249408,996,0.3,0.0,0.23,0.0,0.0,0.0,0.03,0.0,0.0,99.45,14.0,14.0,2.32,8.96,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,122.0,51.17,18.83,0.0,0.0,0.0,1980.0,1558.0,9154.24,10344.43,0.0,0.0,0.0,3826.0,3321.0,21804.61,23213.79,0.0,0.0,0.0,1936.0,1581.0,8821.31,10799.07,0.0,0.0,0.0
10/04 17:11:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,377252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50291,0,0,0,0,0,0,0,0,0,0,5.0,0.0,192.0,38.4,0.1,19.2,9.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,16596.0,27094.0,297.21,6.32,42.76,6.26,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,18778.0,23044.0,266.38,4.82,28.63,5.92,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,13680.0,30410.0,259.35,8.14,41.4,5.57,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62795324,2798864,4.27,103500,699508,1332856,2.0,1106400,249448,1072,0.25,0.0,0.28,0.1,0.0,0.0,0.03,0.0,0.0,99.35,16.0,16.0,2.4,9.42,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,125.0,50.72,19.53,0.0,0.0,0.0,2373.0,1759.0,11828.88,11606.41,0.0,0.0,0.0,3589.0,3519.0,19087.06,24784.62,0.0,0.0,0.0,2243.0,1342.0,11593.56,7443.39,0.0,0.0,0.0
10/04 17:11:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,256281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,37672,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,19564.0,26950.0,280.2,6.31,37.65,5.96,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,21140.0,27198.0,274.65,7.42,46.2,5.54,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,10582.0,21982.0,298.75,3.04,28.79,6.29,68.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62785880,2808308,4.28,103500,699588,1341724,2.01,1115392,249472,1132,0.3,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,99.42,13.0,15.0,2.23,9.19,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,124.0,51.36,18.98,0.0,0.0,0.0,1913.0,1414.0,8308.65,9117.67,0.0,0.0,0.0,3897.0,3650.0,21017.55,25653.53,0.0,0.0,0.0,2101.0,1730.0,9687.31,11677.02,0.0,0.0,0.0
10/04 17:11:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,256281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37672,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,10216.0,13904.0,274.09,2.32,22.65,6.31,55.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,11744.0,15182.0,292.67,3.71,34.14,6.9,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,13892.0,21534.0,313.5,4.81,38.46,5.62,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62777852,2816336,4.29,103500,699664,1350880,2.03,1125984,249500,1208,0.25,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,99.52,17.0,15.0,2.49,9.91,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,122.0,49.91,19.08,0.0,0.0,0.0,1744.0,1219.0,7602.36,8143.87,0.0,0.0,0.0,3030.0,2630.0,16552.28,18372.49,0.0,0.0,0.0,1963.0,1180.0,9846.18,7338.93,0.0,0.0,0.0
10/04 17:11:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,256281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37672,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,20412.0,33468.0,302.7,13.02,57.07,5.62,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,28910.0,32592.0,315.39,8.56,49.83,5.07,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,21214.0,34120.0,289.71,8.01,45.69,5.23,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62764180,2830008,4.31,103504,699736,1358424,2.04,1136120,249536,1236,0.3,0.0,0.28,0.0,0.0,0.0,0.03,0.0,0.0,99.4,22.0,20.0,2.95,9.84,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,119.0,49.81,18.46,0.0,0.0,0.0,2207.0,2238.0,9681.15,16036.87,0.0,0.0,0.0,4705.0,4882.0,26139.28,35635.4,0.0,0.0,0.0,1938.0,1537.0,8599.81,10156.56,0.0,0.0,0.0
10/04 17:11:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,186711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50086,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,13374.0,24010.0,314.15,4.2,31.97,6.31,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,20784.0,30650.0,313.62,12.09,77.46,6.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,16294.0,27734.0,293.52,3.85,26.29,6.23,93.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62753896,2840292,4.33,103504,699816,1369928,2.06,1146776,249556,1312,0.33,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,99.37,22.0,20.0,2.95,9.84,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,127.0,50.61,19.43,0.0,0.0,0.0,1616.0,1535.0,5821.34,10673.73,0.0,0.0,0.0,3981.0,3629.0,22177.69,25515.32,0.0,0.0,0.0,2449.0,1771.0,12860.4,11518.07,0.0,0.0,0.0
10/04 17:11:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,186711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50086,0,0,0,0,0,0,0,0,0,0,9.0,0.0,2320.0,257.78,0.17,19.22,6.22,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,14858.0,25452.0,274.22,5.04,33.99,5.51,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,18854.0,31340.0,319.71,5.74,37.3,5.95,93.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,19078.0,30574.0,316.25,6.07,38.87,6.18,97.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62745896,2848292,4.34,103512,699884,1376872,2.07,1154240,249584,736,0.3,0.0,0.28,0.15,0.0,0.0,0.0,0.0,0.0,99.27,18.0,16.0,2.55,9.42,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,124.0,49.96,19.46,0.0,0.0,0.0,2217.0,1627.0,10818.76,10520.25,0.0,0.0,0.0,3725.0,3715.0,20230.63,26663.44,0.0,0.0,0.0,2208.0,1596.0,10831.96,10330.55,0.0,0.0,0.0
10/04 17:11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,244631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63635,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.96,12128.71,16704.95,277.35,1.98,20.07,6.46,67.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.14,20908.91,33718.81,293.48,8.36,42.24,5.14,95.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.55,21277.23,26132.67,327.97,4.09,28.39,5.88,85.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62656824,2937364,4.48,103512,699924,1473260,2.21,1242436,249604,352,0.22,0.0,0.3,0.0,0.0,0.0,0.02,0.0,0.0,99.45,18.81,15.84,2.58,9.33,0.0,0.0,34.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.6,126.73,51.79,19.85,0.0,0.0,0.0,1668.32,2021.78,5491.67,14969.69,0.0,0.0,0.0,4730.69,4000.99,27973.25,27445.72,0.0,0.0,0.0,1817.82,1738.61,7369.27,12462.44,0.0,0.0,0.0
10/04 17:11:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,244631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63635,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,13846.0,27446.0,297.06,3.61,27.28,6.19,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,16130.0,26134.0,287.51,5.99,41.65,5.76,84.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,19316.0,22730.0,287.99,5.04,35.91,5.84,85.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62659124,2935064,4.47,103512,700008,1473756,2.21,1243632,249640,432,0.22,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,99.5,19.0,20.0,2.66,13.98,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,125.0,49.62,19.53,0.0,0.0,0.0,1880.0,1662.0,7848.11,11358.62,0.0,0.0,0.0,3982.0,3598.0,22552.8,24908.5,0.0,0.0,0.0,1829.0,1536.0,7411.21,10549.42,0.0,0.0,0.0
10/04 17:11:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,244631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,63635,0,0,0,0,0,0,0,0,0,0,4.95,0.0,213.86,43.2,0.06,12.6,7.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.74,17825.74,19364.36,295.76,5.53,43.31,5.74,72.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.68,16489.11,23948.51,307.08,3.44,25.95,5.65,74.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.94,17354.46,17000.0,324.28,2.2,20.92,6.65,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62656820,2937368,4.48,103520,700072,1472700,2.21,1242808,249668,504,0.3,0.0,0.22,0.1,0.0,0.0,0.0,0.0,0.0,99.38,23.76,19.8,2.99,9.88,0.0,0.0,27.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.71,123.76,50.65,19.35,0.0,0.0,0.0,1742.57,1335.64,7496.37,8827.33,0.0,0.0,0.0,3206.93,3498.02,16131.02,25595.66,0.0,0.0,0.0,1516.83,1133.66,5640.3,7387.34,0.0,0.0,0.0
10/04 17:11:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,260919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32819,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.01,13617.82,15657.43,295.68,2.29,23.14,6.15,60.89,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,193.07,24330.69,34936.63,306.97,11.81,46.84,5.17,99.8,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,133.66,19451.49,21829.7,308.84,3.02,23.08,6.19,82.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62656488,2937700,4.48,103520,700168,1473236,2.21,1243140,249708,552,0.25,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,99.48,14.85,15.84,2.32,9.33,0.0,0.0,26.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.71,122.77,49.28,19.04,0.0,0.0,0.0,1899.01,1654.46,7528.99,11644.13,0.0,0.0,0.0,3927.72,3998.02,21715.49,28990.78,0.0,0.0,0.0,2127.72,1500.0,10133.07,9819.1,0.0,0.0,0.0
10/04 17:11:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,260919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32819,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.37,18461.39,30201.98,297.88,6.28,39.86,6.0,98.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.48,18906.93,22194.06,269.56,4.81,33.16,5.86,89.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.44,16748.51,28489.11,289.18,7.03,38.3,6.05,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62655672,2938516,4.48,103520,700244,1473048,2.21,1242692,249736,628,0.25,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,99.45,16.83,15.84,2.47,10.04,0.0,0.0,22.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.68,127.72,50.35,19.96,0.0,0.0,0.0,2105.94,1618.81,9908.29,10687.43,0.0,0.0,0.0,3870.3,3854.46,21154.83,27347.63,0.0,0.0,0.0,1961.39,1572.28,8810.49,10550.28,0.0,0.0,0.0
10/04 17:11:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,222843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,48784,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.57,19772.28,21716.83,291.0,5.52,29.57,5.88,83.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.32,25584.16,22675.25,286.72,6.55,39.26,5.53,93.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.54,18081.19,25841.58,301.78,5.52,37.82,6.16,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62657404,2936784,4.48,103528,700320,1473164,2.21,1243508,249764,648,0.27,0.0,0.25,0.0,0.0,0.0,0.02,0.0,0.0,99.45,18.81,16.83,2.82,10.4,0.0,0.0,25.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.73,121.78,47.74,19.1,0.0,0.0,0.0,2046.53,1482.18,9672.93,9441.83,0.0,0.0,0.0,3891.09,4345.54,20773.2,31801.05,0.0,0.0,0.0,1763.37,1601.98,6784.05,11283.45,0.0,0.0,0.0
