date,IO_LONG_30,REMOTE_IS_UNREACHABLE,Latency_172.18.158.42,IO_LONG_120,IO_SUBMIT_EXCEEDED_LIMIT,SCHEDULER_STUCK,ASYNC_IO_CK_EXCEEDED_LIMIT,IO_LONG_60,RPC_SEND_LINGERED_5SEC,MDM_IS_UNREACHABLE,WRITE_KA_CAUSED_DISCONNECT,SND_ERR_NOT_CONNECTED,IO_TIMEDOUT,RCV_MSG_RPC_NOT_FOUND,RPC_LINGERED_3SEC,CONNECTION_DOWN,IO_LONG_15,RCV_SOCK_IO_ERR,KA_CAUSED_DISCONNECT,NET_CHAN_REJECTED_MSG,RCV_ERR,IO_LONG_1,CON_SND_MSG_ABORTED,IO_LONG_5,RPC_TIMED_OUT,SND_ERR,DROPPED_REQUESTS,RPC_LINGERED_1SEC,NET_CHAN_ESTABLISH_ERROR,Latency_172.16.158.32,SOCKET_DOWN,RCV_TIMEOUT,NET_CHAN_UPDATED,MESSAGE_PEER_ID_MISMATCH,SND_TIMEOUT,NET_CON_CK_EXCEEDED_LIMIT,SND_SOCK_IO_ERR,IO_RETRY_10,SOCKET_CK_EXCEEDED_LIMIT,MALLOC_FAILED,
10/04 17:13:10,0,0,273278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49527,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:12,0,0,198466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39553,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:14,0,0,198466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39553,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:16,0,0,263053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,105828,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:18,0,0,263053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,105828,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:20,0,0,263053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105828,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:22,0,0,257295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33259,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:24,0,0,257295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33259,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:26,0,0,154170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46688,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:28,0,0,154170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46688,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:30,0,0,154170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46688,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:32,0,0,244799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35999,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:34,0,0,244799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35999,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:36,0,0,305367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,36394,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:38,0,0,305367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,36394,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:40,0,0,305367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36394,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:42,0,0,286914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,75320,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:44,0,0,286914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75320,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:46,0,0,249184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45712,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:48,0,0,249184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45712,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:50,0,0,249184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45712,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:52,0,0,191844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43757,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:54,0,0,191844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43757,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:56,0,0,200614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,76475,0,0,0,0,0,0,0,0,0,0,
10/04 17:13:58,0,0,200614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76475,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:00,0,0,200614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76475,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:02,0,0,221226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52463,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:04,0,0,221226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52463,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:06,0,0,241497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,49183,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:08,0,0,241497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49183,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:10,0,0,241497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49183,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:12,0,0,230588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,70634,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:14,0,0,230588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70634,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:16,0,0,258044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,33827,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:18,0,0,258044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33827,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:20,0,0,258044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,33827,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:22,0,0,311612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48091,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:24,0,0,311612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48091,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:26,0,0,241656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55423,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:28,0,0,241656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55423,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:30,0,0,241656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,55423,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:32,0,0,235784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34539,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:34,0,0,235784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34539,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:36,0,0,225404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32884,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:38,0,0,225404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32884,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:40,0,0,225404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,32884,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:42,0,0,331601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,40229,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:44,0,0,331601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40229,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:46,0,0,353410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75935,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:48,0,0,353410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75935,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:50,0,0,353410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75935,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:52,0,0,204460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63418,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:54,0,0,204460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63418,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:56,0,0,286477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35101,0,0,0,0,0,0,0,0,0,0,
10/04 17:14:58,0,0,286477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35101,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:00,0,0,286477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35101,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:02,0,0,274654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47498,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:04,0,0,274654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47498,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:06,0,0,213365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47543,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:08,0,0,213365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47543,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:10,0,0,213365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,47543,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:12,0,0,287862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,31163,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:14,0,0,287862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31163,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:16,0,0,260206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43770,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:18,0,0,260206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43770,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:20,0,0,260206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43770,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:22,0,0,244254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58945,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:24,0,0,244254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58945,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:26,0,0,323415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,35760,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:28,0,0,323415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35760,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:30,0,0,323415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35760,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:32,0,0,263437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46264,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:34,0,0,263437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46264,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:36,0,0,185961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53028,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:38,0,0,185961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53028,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:40,0,0,185961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53028,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:42,0,0,226928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55028,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:44,0,0,226928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,55028,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:46,0,0,301682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,56071,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:48,0,0,301682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56071,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:50,0,0,301682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56071,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:52,0,0,223759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,134759,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:54,0,0,223759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,134759,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:56,0,0,188787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132212,0,0,0,0,0,0,0,0,0,0,
10/04 17:15:58,0,0,188787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,132212,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:00,0,0,303697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48814,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:02,0,0,303697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48814,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:04,0,0,303697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,48814,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:06,0,0,243036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,63005,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:08,0,0,243036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63005,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:10,0,0,238610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47452,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:12,0,0,238610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47452,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:14,0,0,238610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47452,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:16,0,0,208842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46092,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:18,0,0,208842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46092,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:20,0,0,185188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62091,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:22,0,0,185188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62091,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:24,0,0,185188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62091,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:26,0,0,267713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43005,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:28,0,0,267713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43005,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:30,0,0,200666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142781,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:32,0,0,200666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142781,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:34,0,0,200666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142781,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:36,0,0,250957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35842,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:38,0,0,250957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35842,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:40,0,0,188270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61335,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:42,0,0,188270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61335,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:44,0,0,188270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61335,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:46,0,0,211477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,88447,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:48,0,0,211477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,88447,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:50,0,0,370851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49997,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:52,0,0,370851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49997,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:54,0,0,370851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49997,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:56,0,0,134486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150629,0,0,0,0,0,0,0,0,0,0,
10/04 17:16:58,0,0,134486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150629,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:00,0,0,148173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129425,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:02,0,0,148173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,129425,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:04,0,0,148173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129425,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:06,0,0,284935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41216,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:08,0,0,284935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41216,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:10,0,0,295379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34771,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:12,0,0,295379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34771,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:14,0,0,295379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34771,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:16,0,0,233884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31237,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:18,0,0,233884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31237,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:20,0,0,209229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47956,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:22,0,0,209229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47956,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:24,0,0,209229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47956,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:26,0,0,225713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30249,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:28,0,0,225713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30249,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:30,0,0,184053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59232,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:32,0,0,184053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,59232,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:34,0,0,184053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59232,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:36,0,0,212788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,55707,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:38,0,8,212788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,8,0,55707,4,0,3,0,0,0,0,0,0,0,
10/04 17:17:40,0,0,218077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,99332,0,0,3,0,0,0,0,0,0,0,
10/04 17:17:42,0,0,218077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,99332,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:44,0,0,218077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,99332,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:46,0,0,30058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33906,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:48,0,0,30058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33906,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:50,0,0,119636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,28933,3,0,1,0,0,0,0,0,0,0,
10/04 17:17:52,0,0,119636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,1,1,1,0,28933,1,0,3,0,0,0,0,0,0,0,
10/04 17:17:54,0,0,119636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28933,0,0,0,0,0,0,0,0,0,0,
10/04 17:17:56,0,0,72633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,127667,0,0,0,0,0,0,0,0,0,0,
