date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,contCmd_AbortMigration:02759,contCmd_AddCombGroup:04264,contCmd_EndMigration:02787,contCmd_RemCombIntern:02339,contCmd_SetCombState:02697,contCmd_StartMigration:02731,contCombMngr_UpdateAllCombFirstAccess:00713,contCombMngr_UpdateAllCombFirstAccess:00724,contNet_DisconnectedNotif:01678,contNet_OscillationNotif:01786,contTgt_ConnectedNotif:00845,contTgt_DisconnectedNotif:00896,contTgt_SendDegradeRequest:00953,contTgt_SendDegradeRequest:00982,ioh_NewRequest:05796,ioh_NewRequest:06219,ioh_NewRequest:06481,netMsgSndSync_Wait:00305,netPath_IsKaNeeded:01858,netPath_RcvLoop_CK:01308,netPath_RcvLoop_CK:01329,netPath_RcvLoop_CK:01359,phyComb_CleanToothList:03791,phy_FreeComb:00523,raidComb_CheckDegradePermit:01795,raidComb_EndMigrateInter:03439,raidComb_GetRemoteDrl:01651,raidComb_GetRemoteDrl:01669,raidComb_Init:00462,raidComb_ResetRemoteDrl:09431,raidComb_SendMdmCombState:00920,raidComb_SendMdmCombState:00944,raidComb_SendMdmCombState:01028,raidComb_SendMdmCombState:01053,raidComb_SendSyncedCleanToothListToSec:10914,raidComb_SetCombState:01195,raidComb_SetPriTgtGenNum:02809,raidComb_ShouldTryAgain:06987,raidComb_UpdateWriteError:01874,raidComb_WaitForRemoteResponse:06389,raidComb_WaitForRemoteResponse:06418,raidMigrate_Start:00425,raidRebuild_Start:00389,raidRebuild_Start:00823,raidRebuild_Start:00982,,IO_LONG_30,REMOTE_IS_UNREACHABLE,Latency_172.18.158.42,IO_LONG_120,IO_SUBMIT_EXCEEDED_LIMIT,SCHEDULER_STUCK,ASYNC_IO_CK_EXCEEDED_LIMIT,IO_LONG_60,RPC_SEND_LINGERED_5SEC,MDM_IS_UNREACHABLE,WRITE_KA_CAUSED_DISCONNECT,SND_ERR_NOT_CONNECTED,IO_TIMEDOUT,RCV_MSG_RPC_NOT_FOUND,RPC_LINGERED_3SEC,CONNECTION_DOWN,IO_LONG_15,RCV_SOCK_IO_ERR,KA_CAUSED_DISCONNECT,NET_CHAN_REJECTED_MSG,RCV_ERR,IO_LONG_1,CON_SND_MSG_ABORTED,IO_LONG_5,RPC_TIMED_OUT,SND_ERR,DROPPED_REQUESTS,RPC_LINGERED_1SEC,NET_CHAN_ESTABLISH_ERROR,Latency_172.16.158.32,SOCKET_DOWN,RCV_TIMEOUT,NET_CHAN_UPDATED,MESSAGE_PEER_ID_MISMATCH,SND_TIMEOUT,NET_CON_CK_EXCEEDED_LIMIT,SND_SOCK_IO_ERR,IO_RETRY_10,SOCKET_CK_EXCEEDED_LIMIT,MALLOC_FAILED,dev_sda_tps,dev_sda_rd_sec,dev_sda_wr_sec,dev_sda_avgrq-sz,dev_sda_avgqu-sz,dev_sda_await,dev_sda_svctm,dev_sda_util-percent,dev_sdb_tps,dev_sdb_rd_sec,dev_sdb_wr_sec,dev_sdb_avgrq-sz,dev_sdb_avgqu-sz,dev_sdb_await,dev_sdb_svctm,dev_sdb_util-percent,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_avgqu-sz,dev_sdc_await,dev_sdc_svctm,dev_sdc_util-percent,dev_sdd_tps,dev_sdd_rd_sec,dev_sdd_wr_sec,dev_sdd_avgrq-sz,dev_sdd_avgqu-sz,dev_sdd_await,dev_sdd_svctm,dev_sdd_util-percent,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sde_util-percent,dev_sdh_tps,dev_sdh_rd_sec,dev_sdh_wr_sec,dev_sdh_avgrq-sz,dev_sdh_avgqu-sz,dev_sdh_await,dev_sdh_svctm,dev_sdh_util-percent,dev_sdg_tps,dev_sdg_rd_sec,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_avgqu-sz,dev_sdg_await,dev_sdg_svctm,dev_sdg_util-percent,dev_sdj_tps,dev_sdj_rd_sec,dev_sdj_wr_sec,dev_sdj_avgrq-sz,dev_sdj_avgqu-sz,dev_sdj_await,dev_sdj_svctm,dev_sdj_util-percent,dev_sdi_tps,dev_sdi_rd_sec,dev_sdi_wr_sec,dev_sdi_avgrq-sz,dev_sdi_avgqu-sz,dev_sdi_await,dev_sdi_svctm,dev_sdi_util-percent,dev_sdf_tps,dev_sdf_rd_sec,dev_sdf_wr_sec,dev_sdf_avgrq-sz,dev_sdf_avgqu-sz,dev_sdf_await,dev_sdf_svctm,dev_sdf_util-percent,dev_sdk_tps,dev_sdk_rd_sec,dev_sdk_wr_sec,dev_sdk_avgrq-sz,dev_sdk_avgqu-sz,dev_sdk_await,dev_sdk_svctm,dev_sdk_util-percent,memfree,memused,memused-percent,buffers,cached,commit,commit-percent,active,inactive,dirty,cpu_all_usr,cpu_all_nice,cpu_all_sys,cpu_all_iowait,cpu_all_steal,cpu_all_irq,cpu_all_soft,cpu_all_guest,cpu_all_gnice,cpu_all_idle,iface_enp2s0f0_rxpck,iface_enp2s0f0_txpck,iface_enp2s0f0_rxkB,iface_enp2s0f0_txkB,iface_enp2s0f0_rxcmp,iface_enp2s0f0_txcmp,iface_enp2s0f0_rxmcst,iface_enp2s0f1_rxpck,iface_enp2s0f1_txpck,iface_enp2s0f1_rxkB,iface_enp2s0f1_txkB,iface_enp2s0f1_rxcmp,iface_enp2s0f1_txcmp,iface_enp2s0f1_rxmcst,iface_enp2s0f2_rxpck,iface_enp2s0f2_txpck,iface_enp2s0f2_rxkB,iface_enp2s0f2_txkB,iface_enp2s0f2_rxcmp,iface_enp2s0f2_txcmp,iface_enp2s0f2_rxmcst,iface_enp2s0f3_rxpck,iface_enp2s0f3_txpck,iface_enp2s0f3_rxkB,iface_enp2s0f3_txkB,iface_enp2s0f3_rxcmp,iface_enp2s0f3_txcmp,iface_enp2s0f3_rxmcst,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f0_rxcmp,iface_enp6s0f0_txcmp,iface_enp6s0f0_rxmcst,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp6s0f1_rxcmp,iface_enp6s0f1_txcmp,iface_enp6s0f1_rxmcst,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f0_rxcmp,iface_enp131s0f0_txcmp,iface_enp131s0f0_rxmcst,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB,iface_enp131s0f1_rxcmp,iface_enp131s0f1_txcmp,iface_enp131s0f1_rxmcst
10/04 18:32:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,104877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41813,0,0,0,0,0,0,0,0,0,0,2.0,0.0,64.0,32.0,0.03,15.0,7.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,28134.0,26448.0,308.37,7.14,41.92,5.64,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,30266.0,24354.0,317.56,12.26,99.2,5.81,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,15482.0,22740.0,261.79,12.23,95.65,6.85,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62549728,3044460,4.64,110884,809276,1320784,1.98,1182584,291860,1372,0.38,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,99.35,17.0,17.0,2.67,10.59,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,112.0,49.12,17.78,0.0,0.0,0.0,1346.0,1841.0,3039.7,14042.41,0.0,0.0,0.0,4765.0,5088.0,26371.72,37051.12,0.0,0.0,0.0,1572.0,1645.0,4903.22,11930.05,0.0,0.0,0.0
10/04 18:32:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,104877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41813,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,17740.0,19406.0,294.81,2.41,18.94,6.05,76.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,34118.0,21142.0,303.63,10.01,44.2,5.4,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,25132.0,22594.0,313.99,9.26,95.08,6.16,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62552008,3042180,4.64,110884,809352,1321332,1.98,1183112,291900,1420,0.35,0.0,0.28,0.0,0.0,0.0,0.03,0.0,0.0,99.35,22.0,19.0,3.1,10.71,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,114.0,50.71,18.11,0.0,0.0,0.0,1479.0,1588.0,4322.36,11540.86,0.0,0.0,0.0,4277.0,5216.0,21604.84,38867.79,0.0,0.0,0.0,1585.0,1417.0,5595.81,9915.39,0.0,0.0,0.0
10/04 18:32:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,104877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41813,0,0,0,0,0,0,0,0,0,0,2.0,0.0,176.0,88.0,0.03,16.0,16.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,14680.0,17116.0,291.71,2.0,18.55,5.9,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,30648.0,24468.0,291.62,10.21,47.19,5.29,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,22496.0,26818.0,286.71,9.13,54.67,5.54,95.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62548828,3045360,4.64,110892,809432,1321336,1.98,1183388,291928,1508,0.38,0.0,0.25,0.1,0.0,0.0,0.03,0.0,0.0,99.25,25.0,21.0,3.34,11.04,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,120.0,49.07,18.75,0.0,0.0,0.0,1469.0,1524.0,4142.18,11007.11,0.0,0.0,0.0,4622.0,4719.0,25532.24,33997.37,0.0,0.0,0.0,1593.0,2002.0,4827.39,14942.18,0.0,0.0,0.0
10/04 18:32:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,216287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25882,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,16864.0,21416.0,283.56,3.39,24.23,5.93,80.1,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.1,191.0,26580.0,29850.0,295.45,13.92,76.1,5.24,100.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.1,127.0,20506.0,16338.0,290.11,4.53,28.28,6.0,76.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62548524,3045664,4.64,110892,809508,1320940,1.98,1182132,291952,1564,0.38,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,99.37,19.0,16.0,2.83,10.24,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,113.0,48.71,17.8,0.0,0.0,0.0,1790.0,1569.0,7231.31,10734.0,0.0,0.0,0.0,4392.0,4293.0,23987.63,32590.39,0.0,0.0,0.0,1596.0,1758.0,5402.36,12756.07,0.0,0.0,0.0
10/04 18:32:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,216287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25882,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,26878.0,22794.0,318.41,6.89,57.82,5.95,92.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,25078.0,23624.0,300.63,11.27,73.82,6.17,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,27764.0,21256.0,300.74,7.34,43.79,5.78,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62548380,3045808,4.64,110892,809584,1320788,1.98,1182964,291984,1640,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,99.3,25.0,21.0,3.25,11.82,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,121.0,47.91,19.04,0.0,0.0,0.0,1419.0,1876.0,3733.81,14217.41,0.0,0.0,0.0,5045.0,5476.0,28048.8,40806.41,0.0,0.0,0.0,1315.0,1944.0,2825.34,14975.17,0.0,0.0,0.0
10/04 18:32:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,210487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25240,0,0,0,0,0,0,0,0,0,0,26.0,0.0,592.0,22.77,1.5,57.77,3.12,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,32368.0,28848.0,290.12,11.98,54.41,4.74,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,26022.0,23228.0,294.91,10.19,63.59,5.99,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,24632.0,27544.0,316.22,14.15,84.74,6.06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62548744,3045444,4.64,110900,809660,1321452,1.98,1182112,292016,1716,0.45,0.0,0.3,0.0,0.0,0.0,0.03,0.0,0.0,99.22,27.0,23.0,3.59,10.91,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,107.0,48.37,17.41,0.0,0.0,0.0,1662.0,1971.0,5092.83,14431.05,0.0,0.0,0.0,5195.0,5652.0,28604.96,41695.69,0.0,0.0,0.0,1725.0,2081.0,6048.83,15262.25,0.0,0.0,0.0
10/04 18:32:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,210487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25240,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,20412.0,21554.0,279.77,6.14,35.38,5.96,89.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,22644.0,21836.0,274.57,12.79,44.13,6.17,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,15248.0,24160.0,264.48,8.87,94.3,6.51,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62550624,3043564,4.64,110900,809736,1321740,1.98,1183152,292060,1480,0.45,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,99.27,28.0,29.0,3.52,21.77,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,128.0,49.85,19.97,0.0,0.0,0.0,1757.0,1684.0,6666.47,11702.29,0.0,0.0,0.0,4272.0,4149.0,23408.82,29711.8,0.0,0.0,0.0,1607.0,1557.0,5304.62,10937.92,0.0,0.0,0.0
10/04 18:32:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,210487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25240,0,0,0,0,0,0,0,0,0,0,2.0,0.0,120.0,60.0,0.01,7.0,7.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,16064.0,20570.0,273.39,3.95,26.19,6.19,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,29124.0,25852.0,305.42,11.94,67.44,5.56,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,18008.0,18924.0,275.61,3.46,26.31,6.41,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62550228,3043960,4.64,110904,809820,1321460,1.98,1182764,292088,1568,0.45,0.0,0.25,0.03,0.0,0.0,0.0,0.0,0.0,99.27,16.0,16.0,2.61,10.36,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,121.0,49.04,18.56,0.0,0.0,0.0,1630.0,1443.0,6222.18,9756.89,0.0,0.0,0.0,4218.0,4423.0,22021.79,31919.01,0.0,0.0,0.0,1681.0,1670.0,6544.82,11917.4,0.0,0.0,0.0
10/04 18:32:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,140746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25241,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,15732.0,17184.0,263.33,3.42,28.53,6.39,79.9,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,170.0,27880.0,18560.0,273.18,12.37,108.92,5.88,100.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,163.0,19178.0,29020.0,295.69,8.4,52.77,5.9,96.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62547676,3046512,4.64,110908,809888,1321664,1.98,1183560,292112,572,0.55,0.0,0.25,0.0,0.0,0.0,0.03,0.0,0.0,99.17,22.0,19.0,3.01,10.94,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,127.0,50.22,19.9,0.0,0.0,0.0,1359.0,1356.0,3436.38,9446.65,0.0,0.0,0.0,4394.0,4498.0,23569.79,31719.33,0.0,0.0,0.0,1607.0,1790.0,5270.69,12980.87,0.0,0.0,0.0
10/04 18:32:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,140746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25241,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,17598.0,17928.0,279.73,4.13,28.74,6.31,80.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,27162.0,23172.0,282.78,13.53,70.24,5.62,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,22500.0,21580.0,280.76,7.09,44.38,6.03,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62550936,3043252,4.64,110908,809968,1321272,1.98,1182676,292128,652,0.38,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,99.37,18.0,22.0,2.78,17.21,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,127.0,51.08,19.9,0.0,0.0,0.0,1588.0,1532.0,5552.67,10689.73,0.0,0.0,0.0,4418.0,4627.0,23166.64,33983.17,0.0,0.0,0.0,1529.0,1643.0,4446.54,12000.16,0.0,0.0,0.0
10/04 18:32:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,35136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27020,0,0,0,0,0,0,0,0,0,0,2.0,0.0,64.0,32.0,0.02,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,24532.0,23016.0,270.16,9.19,58.78,5.68,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,22754.0,20336.0,271.01,11.89,99.51,6.29,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,18070.0,18258.0,267.12,4.0,24.35,6.31,85.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62549248,3044940,4.64,110912,810024,1321816,1.98,1182736,292156,700,0.45,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,99.3,21.0,20.0,2.98,16.04,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,116.0,48.91,17.69,0.0,0.0,0.0,1503.0,1879.0,4016.88,14062.9,0.0,0.0,0.0,4643.0,4634.0,25160.36,32759.6,0.0,0.0,0.0,1309.0,1540.0,2847.54,11277.38,0.0,0.0,0.0
10/04 18:32:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,35136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27020,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,19850.0,30188.0,297.85,13.53,76.77,5.95,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,31124.0,20048.0,294.09,10.17,73.81,5.63,97.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,31286.0,22756.0,290.55,7.91,38.19,5.38,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62549312,3044876,4.64,110912,810120,1321500,1.98,1182620,292184,796,0.45,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,99.27,16.0,15.0,2.61,10.13,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,115.0,51.04,17.93,0.0,0.0,0.0,1595.0,1925.0,4850.34,14312.99,0.0,0.0,0.0,5080.0,5450.0,27657.63,41521.69,0.0,0.0,0.0,1453.0,1803.0,3431.86,13567.71,0.0,0.0,0.0
10/04 18:32:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,35136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27020,0,0,0,0,0,0,0,0,0,0,2.0,0.0,96.0,48.0,0.02,8.5,8.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,19188.0,27058.0,298.36,12.39,66.2,6.45,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,23036.0,20232.0,292.35,7.28,47.6,6.16,91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,12402.0,20386.0,303.59,3.2,31.33,7.31,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62549076,3045112,4.64,110916,810208,1321656,1.98,1182756,292232,888,0.45,0.0,0.28,0.05,0.0,0.0,0.0,0.0,0.0,99.22,15.0,15.0,2.55,10.13,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,117.0,50.48,18.05,0.0,0.0,0.0,1498.0,1621.0,4959.09,11861.73,0.0,0.0,0.0,4240.0,3939.0,24227.19,28104.48,0.0,0.0,0.0,1392.0,1743.0,3789.37,13112.73,0.0,0.0,0.0
